Cycle,G_loss,D_loss,Real_score,Fake_score
0,0.34865182638168335,2.6991710662841797,-1.0645345449447632,-1.052255392074585
1,0.7258269190788269,1.0777943134307861,1.2176568508148193,1.319370985031128
2,2.733985424041748,0.6240829229354858,1.419764518737793,0.8396724462509155
3,2.850928544998169,0.15404322743415833,0.7633679509162903,0.31242644786834717
4,2.6121997833251953,0.2239137887954712,0.51636803150177,0.36923566460609436
5,3.449126720428467,0.21444255113601685,0.6490437984466553,0.4214227497577667
6,4.284673690795898,0.13424526154994965,0.8712717294692993,0.34005406498908997
7,5.122128009796143,0.19292443990707397,0.8007591962814331,0.38082945346832275
8,3.6984336376190186,0.1550617665052414,0.657902717590332,0.17319172620773315
9,6.560935974121094,0.15989217162132263,0.8194079399108887,0.3771708309650421
10,1.8036012649536133,0.12472489476203918,0.8410788774490356,-0.07961463928222656
11,12.25098991394043,0.5156617164611816,1.0147795677185059,0.9411730170249939
12,0.019908618181943893,0.8118604421615601,0.5334622859954834,-1.1255874633789062
13,2.2384095191955566,1.1494325399398804,1.1562169790267944,1.4558768272399902
14,3.098210096359253,0.06792472302913666,0.824471116065979,0.0020740185864269733
15,1.1903090476989746,0.13085615634918213,0.7137995362281799,-0.19067569077014923
16,2.993875741958618,0.18049094080924988,0.9904417991638184,0.4837060272693634
17,1.719797134399414,0.05694729834794998,0.9595527648925781,-0.13902896642684937
18,2.463521957397461,0.09766280651092529,0.8381780385971069,0.24329280853271484
19,2.9580588340759277,0.05162210762500763,0.9366379976272583,0.09434367716312408
20,4.270048141479492,0.08087091147899628,0.8991045951843262,0.1809578537940979
21,2.8484973907470703,0.06028042361140251,0.8224431276321411,0.05344115570187569
22,12.806188583374023,0.21667982637882233,0.9163659811019897,0.5449426770210266
23,0.8084958791732788,0.7199224233627319,0.691482663154602,-1.1107423305511475
24,3.009509563446045,1.430583119392395,1.4181772470474243,1.6062430143356323
25,3.0003833770751953,0.08269008249044418,0.6865378618240356,-0.045252516865730286
26,1.3279712200164795,0.10298259556293488,0.6239984631538391,-0.03749188780784607
27,3.862636089324951,0.16871336102485657,0.9750891923904419,0.48040246963500977
28,0.7868918180465698,0.12058659642934799,0.9853761196136475,-0.4202001988887787
29,3.427856922149658,0.2091432511806488,1.0096886157989502,0.5865894556045532
30,0.7380748987197876,0.1878695785999298,0.7279138565063477,-0.4613648056983948
31,2.0572283267974854,0.147076815366745,1.0371037721633911,0.45128384232521057
32,1.4610809087753296,0.040682002902030945,0.9246234893798828,-0.12998808920383453
33,1.4361917972564697,0.03518415614962578,0.9381885528564453,0.09657026082277298
34,2.434195041656494,0.05818220227956772,0.8840370178222656,0.17843028903007507
35,1.2206625938415527,0.0327957384288311,1.0017412900924683,-0.09739473462104797
36,8.73476505279541,0.2180444449186325,0.9556366801261902,0.611749529838562
37,0.01427273266017437,0.8663623332977295,0.6678668260574341,-1.2510111331939697
38,1.2124427556991577,0.5295497179031372,1.2383006811141968,0.9715120792388916
39,2.2173054218292236,0.03669555485248566,0.9925669431686401,0.1146480143070221
40,1.2545278072357178,0.08824001997709274,0.7253904342651367,-0.22495920956134796
41,1.027374029159546,0.030634263530373573,0.9905877113342285,0.11219396442174911
42,1.5167616605758667,0.043322429060935974,0.9858747720718384,0.1894950270652771
43,1.4767496585845947,0.022828631103038788,0.9632006883621216,0.009775308892130852
44,1.3200747966766357,0.026448728516697884,0.9187755584716797,0.04728110134601593
45,2.51826548576355,0.05572393909096718,0.9615581631660461,0.23524126410484314
46,1.41251802444458,0.030335523188114166,0.897759199142456,-0.07003617286682129
47,11.168403625488281,0.2739120125770569,0.8624027371406555,0.6832743883132935
48,0.08660149574279785,0.8425837755203247,0.686492919921875,-1.241745114326477
49,0.9767146706581116,0.4071102440357208,1.3449580669403076,0.8012077212333679
50,1.9384676218032837,0.04576566815376282,0.922971248626709,0.21343451738357544
51,1.2899575233459473,0.08440721035003662,0.6490617394447327,-0.11844263225793839
52,1.1462441682815552,0.03657102584838867,0.9104533195495605,0.12238094210624695
53,1.8625975847244263,0.05429895967245102,1.0842007398605347,0.20166432857513428
54,1.4383299350738525,0.02247999981045723,0.9856206774711609,-0.06942597776651382
55,1.697051763534546,0.03899706155061722,0.8982699513435364,0.1613379418849945
56,2.160510301589966,0.02936130203306675,0.8933765888214111,0.11788185685873032
57,2.3907179832458496,0.028321538120508194,0.8899663090705872,0.10375279188156128
58,5.264495849609375,0.06607717275619507,0.9192214608192444,0.2765973210334778
59,0.09653700143098831,0.10418996214866638,0.8526959419250488,-0.3936280310153961
60,8.999202728271484,0.8209640979766846,1.1490528583526611,1.2462533712387085
61,1.0446977615356445,1.258039951324463,0.3993000388145447,-1.4565930366516113
62,0.2392839789390564,0.027266725897789,0.9742048978805542,0.12849484384059906
63,0.9623979926109314,0.2382558286190033,1.307908058166504,0.5755702257156372
64,1.5351715087890625,0.02863168716430664,0.9053299427032471,0.10866472870111465
65,1.1915706396102905,0.06142568588256836,0.7113094329833984,-0.11971564590930939
66,0.9698697328567505,0.01493280939757824,0.9455363750457764,0.03253619745373726
67,1.0831902027130127,0.02928544580936432,1.0091406106948853,0.13481274247169495
68,1.2767348289489746,0.0218312107026577,1.0681512355804443,0.07856602966785431
69,1.2297440767288208,0.016421813517808914,0.9592409133911133,0.0034649153240025043
70,1.098969578742981,0.019078193232417107,0.9260733723640442,0.04675940424203873
71,1.418548822402954,0.0249318927526474,0.9485654830932617,0.16173169016838074
72,1.5527485609054565,0.017846563830971718,0.9374426603317261,0.06082375347614288
73,1.8984975814819336,0.023051224648952484,0.9631857872009277,0.11732175946235657
74,2.460239887237549,0.03683379292488098,0.8535619974136353,0.1347171515226364
75,3.7575888633728027,0.031883276998996735,0.9216281175613403,0.17666104435920715
76,1.2595794200897217,0.023010659962892532,0.8849148750305176,-0.06990748643875122
77,18.160598754882812,0.5045791864395142,0.965459942817688,0.9818000197410583
78,0.30869144201278687,1.6336250305175781,0.31434857845306396,-1.668710708618164
79,0.3603092432022095,0.16487513482570648,1.171760082244873,0.4872981011867523
80,1.176539659500122,0.14189183712005615,1.193217396736145,0.44850093126296997
81,1.4341521263122559,0.030413763597607613,0.8276712894439697,0.004525118041783571
82,1.1272449493408203,0.034071147441864014,0.8086439967155457,-0.07969260215759277
83,0.9360756874084473,0.020354317501187325,0.9238737225532532,0.07657898962497711
84,1.104205846786499,0.028393184766173363,1.0574142932891846,0.16705341637134552
85,1.2681851387023926,0.017895374447107315,0.985003650188446,0.087548166513443
86,1.2278146743774414,0.015736307948827744,0.944401741027832,0.04344099760055542
87,1.2027157545089722,0.0293104387819767,0.8674228191375732,0.09801189601421356
88,1.577929973602295,0.022733528167009354,0.9742021560668945,0.1549837738275528
89,1.57086181640625,0.01556720957159996,0.9385659694671631,0.052301712334156036
90,1.992389440536499,0.02482461929321289,0.9355853796005249,0.14999903738498688
91,2.2504003047943115,0.025099657475948334,0.9268289804458618,0.09991619735956192
92,3.336047887802124,0.04250403493642807,0.8718777298927307,0.2038431614637375
93,1.479110836982727,0.025547342374920845,0.8641531467437744,-0.047785624861717224
94,13.13902473449707,0.3096187710762024,1.040168046951294,0.7654434442520142
95,1.0496927499771118,0.920404851436615,0.5436215996742249,-1.2679743766784668
96,0.2766556739807129,0.012556789442896843,1.0553257465362549,0.010804296471178532
97,0.7345690727233887,0.17387568950653076,1.2508262395858765,0.49920159578323364
98,1.2967450618743896,0.03232808783650398,0.9661385416984558,0.21173113584518433
99,1.2477316856384277,0.040231410413980484,0.7604443430900574,-0.04450438171625137
100,1.0053340196609497,0.015000361949205399,0.8793283700942993,-0.018770992755889893
101,0.9989722967147827,0.014504827558994293,1.0433239936828613,0.093640998005867
102,1.147463321685791,0.017384905368089676,1.039319396018982,0.07877673208713531
103,1.1625357866287231,0.00975874811410904,0.9956800937652588,0.016232354566454887
104,1.018239974975586,0.01772194355726242,0.8686715960502625,0.012733733281493187
105,1.0650746822357178,0.012671813368797302,0.9793219566345215,0.08943909406661987
106,1.158529281616211,0.01319613866508007,0.957655131816864,0.06643528491258621
107,1.2088176012039185,0.008517036214470863,0.9800076484680176,0.043496083468198776
108,1.2473351955413818,0.009844932705163956,0.9810792207717896,0.05671415477991104
109,1.3206195831298828,0.009418860077857971,0.9638069272041321,0.07046344876289368
110,1.3991055488586426,0.020848259329795837,0.884360671043396,0.07692568004131317
111,1.5650618076324463,0.018906738609075546,0.9086783528327942,0.08665922284126282
112,2.0735397338867188,0.014236350543797016,1.0063889026641846,0.10802485048770905
113,1.5781517028808594,0.008810686878859997,0.9936846494674683,-0.003095191204920411
114,6.278330326080322,0.08952629566192627,0.9667161703109741,0.39839494228363037
115,0.7831621766090393,0.4783885180950165,0.7266160249710083,-0.92806077003479
116,0.4887295961380005,0.049325354397296906,1.2072416543960571,0.1982497274875641
117,1.3162964582443237,0.1127208024263382,1.1421562433242798,0.43045228719711304
118,1.4272483587265015,0.030505986884236336,0.7834118604660034,-0.016127249225974083
119,0.9692487716674805,0.03950940817594528,0.7506362199783325,-0.05846557021141052
120,1.2192978858947754,0.030854279175400734,1.1004464626312256,0.17016637325286865
121,1.375311255455017,0.008453532122075558,0.9850584268569946,0.0435369573533535
122,1.224446177482605,0.010428713634610176,0.9441264271736145,0.012282750569283962
123,1.6589555740356445,0.02130955457687378,0.9563895463943481,0.14623326063156128
124,1.4946058988571167,0.0183132104575634,0.8621429800987244,0.02730683982372284
125,4.106703758239746,0.05545224994421005,1.0003716945648193,0.300185889005661
126,0.6320763826370239,0.21731261909008026,0.8306034803390503,-0.6235136985778809
127,1.3679487705230713,0.12553997337818146,1.1191028356552124,0.4637053608894348
128,1.8456603288650513,0.014562465250492096,0.934721052646637,0.0815308690071106
129,1.0587608814239502,0.02301826700568199,0.8587585687637329,-0.09924580901861191
130,3.84370756149292,0.08502309024333954,0.984024703502655,0.3872748017311096
131,1.0329022407531738,0.20617243647575378,0.8272972106933594,-0.6082190275192261
132,0.5664772987365723,0.009809659793972969,1.056063175201416,0.04467786103487015
133,1.2752645015716553,0.09409889578819275,1.1522819995880127,0.3872793912887573
134,1.5158717632293701,0.009286146610975266,0.9304049015045166,0.0006056739948689938
135,0.9526088237762451,0.029278535395860672,0.8018757104873657,-0.09934542328119278
136,1.296215534210205,0.026300067082047462,1.0205049514770508,0.1880415380001068
137,1.5427963733673096,0.007869061082601547,1.0114861726760864,0.04608006775379181
138,1.282824993133545,0.010262983851134777,0.9246329069137573,0.010879415087401867
139,3.4930419921875,0.05009197071194649,0.9800056219100952,0.29527270793914795
140,0.6333929300308228,0.17684447765350342,0.8193099498748779,-0.5535585880279541
141,1.488924503326416,0.12141983211040497,1.0748227834701538,0.46875303983688354
142,1.6969618797302246,0.007186176721006632,0.9509721994400024,-0.0031380599830299616
143,0.9730079174041748,0.01935182884335518,0.8648947477340698,-0.07959821820259094
144,3.844479560852051,0.0944824069738388,0.9654697179794312,0.414270281791687
145,1.2390460968017578,0.2113955318927765,0.8699588179588318,-0.628187894821167
146,0.6067465543746948,0.017993832007050514,1.0934154987335205,-0.07813739031553268
147,0.9093641042709351,0.0684591755270958,1.1737157106399536,0.2975904047489166
148,1.246533751487732,0.016629470512270927,0.9305630922317505,0.1376444548368454
149,1.098555326461792,0.02739391103386879,0.792344331741333,-0.030708812177181244
150,1.0335159301757812,0.005417736247181892,0.9861335754394531,0.038818322122097015
151,1.1631392240524292,0.010126701556146145,1.0131462812423706,0.0790967345237732
152,1.1853663921356201,0.008071532472968102,0.9557811617851257,0.032805535942316055
153,1.2457857131958008,0.007307816296815872,0.9946871995925903,0.05393027886748314
154,1.4017298221588135,0.009153131395578384,0.9516253471374512,0.08386640250682831
155,1.9076087474822998,0.01480571273714304,0.9277784824371338,0.12393388152122498
156,2.2625436782836914,0.009720227681100368,0.9712390303611755,0.08242760598659515
157,4.822790145874023,0.04438336193561554,0.870723307132721,0.25192612409591675
158,0.3726150393486023,0.2633678913116455,0.7969178557395935,-0.6858550310134888
159,1.549877643585205,0.22628596425056458,1.2557927370071411,0.6055763959884644
160,1.6200284957885742,0.01676085591316223,0.8638224601745605,-0.0637129619717598
161,0.9719817042350769,0.015805231407284737,0.87636399269104,-0.08842629939317703
162,1.8814200162887573,0.04134130850434303,1.0711634159088135,0.25885844230651855
163,1.073106288909912,0.03224494308233261,0.8189982175827026,-0.14520718157291412
164,1.6054139137268066,0.0296008363366127,0.9804048538208008,0.2143879234790802
165,1.5494954586029053,0.0082554304972291,0.9498480558395386,0.005510243587195873
166,2.8950552940368652,0.02272038720548153,0.9850707650184631,0.18309824168682098
167,0.6062812805175781,0.06874106824398041,0.9065946340560913,-0.3431570529937744
168,3.8165030479431152,0.22237339615821838,1.1055635213851929,0.6496691703796387
169,1.2984377145767212,0.30672287940979004,0.6908559799194336,-0.7107362747192383
170,0.5550005435943604,0.00903460755944252,1.035552740097046,-0.0697450265288353
171,0.8432690501213074,0.06841571629047394,1.1357271671295166,0.3237950801849365
172,1.278733491897583,0.016616348177194595,0.9953854084014893,0.15363015234470367
173,1.2134578227996826,0.01061834767460823,0.9101158380508423,-0.06847965717315674
174,0.9847564101219177,0.0063158068805933,0.9489473700523376,-0.041985705494880676
175,0.9623134136199951,0.008947782218456268,0.9713358283042908,0.07207034528255463
176,1.099844217300415,0.00974295288324356,0.9753261804580688,0.08688974380493164
177,1.1916881799697876,0.005585067439824343,1.0300358533859253,0.025367964059114456
178,1.0554392337799072,0.008491245098412037,0.9285106658935547,-0.009827843867242336
179,1.1400957107543945,0.006118998862802982,1.0048449039459229,0.07416461408138275
180,1.3194091320037842,0.007082614116370678,1.0346424579620361,0.05889785662293434
181,1.2441892623901367,0.004038666840642691,0.9755611419677734,0.013225520960986614
182,1.8788268566131592,0.017925791442394257,0.9377506971359253,0.14676541090011597
183,1.0711126327514648,0.01446770690381527,0.8699551820755005,-0.06286382675170898
184,11.703134536743164,0.19769097864627838,1.0480014085769653,0.6164519190788269
185,1.6167678833007812,0.5888427495956421,0.5750694870948792,-0.9887523651123047
186,0.5974549055099487,0.042868923395872116,1.044530987739563,-0.24275746941566467
187,0.573925256729126,0.056667085736989975,1.2065372467041016,0.2297821044921875
188,0.8825763463973999,0.044550664722919464,1.0932416915893555,0.2505093812942505
189,1.042630910873413,0.02394062839448452,0.8302650451660156,0.0726461410522461
190,1.011887788772583,0.015820810571312904,0.8423449993133545,-0.006302228197455406
191,1.0454508066177368,0.008923656307160854,1.0946197509765625,0.011457766406238079
192,1.0350925922393799,0.0056250495836138725,0.9961724281311035,-0.005958146415650845
193,1.040431022644043,0.004572535399347544,1.0464962720870972,-0.0009392942301928997
194,0.9899722337722778,0.0034111104905605316,0.9478663206100464,-0.003956179600208998
195,0.9719395041465759,0.003501174272969365,0.9816080331802368,0.021348197013139725
196,0.9825708866119385,0.003991918172687292,0.9884305596351624,0.030012376606464386
197,0.9885544776916504,0.004677336663007736,0.9644954204559326,0.02456034906208515
198,1.0101356506347656,0.003821959253400564,1.0060830116271973,0.020914917811751366
199,1.0379737615585327,0.003329061670228839,1.0276894569396973,0.010726272128522396
200,1.0245298147201538,0.003168757539242506,0.9899122714996338,-0.003201473969966173
201,1.003105878829956,0.0034994478337466717,0.9933390617370605,0.004442308563739061
202,1.0142743587493896,0.0027537979185581207,1.02280855178833,0.0146070821210742
203,1.0115249156951904,0.0029119523242115974,0.9906452894210815,0.009088139049708843
204,0.9500579833984375,0.0077682663686573505,0.9025524854660034,0.01213536411523819
205,0.9565340280532837,0.004695693962275982,0.9729952812194824,0.04333925619721413
206,1.0328633785247803,0.005729472264647484,1.0376653671264648,0.04103273153305054
207,1.0701922178268433,0.003137949388474226,1.0193136930465698,0.004358184058219194
208,1.0380891561508179,0.002941506914794445,0.9884383678436279,-0.013768905773758888
209,0.9811023473739624,0.0035244296304881573,0.9690680503845215,0.0037455351557582617
210,0.9896235466003418,0.0030152807012200356,1.0014092922210693,0.03188449889421463
211,1.030953288078308,0.0030561527237296104,1.0094783306121826,0.029936980456113815
212,1.0019407272338867,0.004353580065071583,0.9384562373161316,0.00945993885397911
213,1.042216181755066,0.003539948258548975,1.0365800857543945,0.028049258515238762
214,1.019531488418579,0.004084127955138683,0.9517495632171631,0.010588341392576694
