Cycle,G_loss,D_loss,Real_score,Fake_score
32,0.9140662550926208,-1.7673876285552979,0.8587878942489624,-0.9085997939109802
33,0.9277117252349854,-1.7906608581542969,0.868002712726593,-0.9226582050323486
34,0.940910816192627,-1.817199468612671,0.8813031315803528,-0.9358963370323181
35,0.9520900249481201,-1.8424267768859863,0.8939972519874573,-0.9484295845031738
36,0.9606454372406006,-1.8575403690338135,0.8998519778251648,-0.9576883316040039
37,0.9676042795181274,-1.8728567361831665,0.9084563255310059,-0.9644004106521606
38,0.9742782115936279,-1.88653564453125,0.9154287576675415,-0.9711068868637085
39,0.9792620539665222,-1.8967798948287964,0.9200108051300049,-0.9767690896987915
40,0.9828391075134277,-1.9074796438217163,0.9267686009407043,-0.980711042881012
41,0.986474335193634,-1.9156397581100464,0.9313374757766724,-0.984302282333374
42,0.9884901642799377,-1.9192607402801514,0.9335941672325134,-0.9856665134429932
43,0.989409863948822,-1.9247701168060303,0.938764214515686,-0.9860059022903442
44,0.9899049997329712,-1.929491400718689,0.942743718624115,-0.986747682094574
45,0.992425262928009,-1.9347357749938965,0.9455394148826599,-0.9891963601112366
46,0.9954133629798889,-1.941109299659729,0.9486693143844604,-0.9924399852752686
47,0.9976625442504883,-1.9469746351242065,0.9520035982131958,-0.9949710369110107
48,0.9997239112854004,-1.9512054920196533,0.9535573720932007,-0.9976480603218079
49,1.0014903545379639,-1.955066442489624,0.9552289247512817,-0.9998375177383423
50,1.0036567449569702,-1.960760474205017,0.9589143991470337,-1.0018460750579834
51,1.0044283866882324,-1.9615042209625244,0.9594419598579407,-1.0020623207092285
52,1.0051136016845703,-1.9633780717849731,0.9603835344314575,-1.0029945373535156
53,1.0056161880493164,-1.9651684761047363,0.9615300297737122,-1.003638505935669
54,1.00710928440094,-1.968522548675537,0.9639015197753906,-1.0046210289001465
55,1.0083976984024048,-1.96439790725708,0.9583134055137634,-1.0060844421386719
56,1.009433388710022,-1.9723260402679443,0.9653271436691284,-1.006998896598816
57,1.0104143619537354,-1.9745807647705078,0.9660437107086182,-1.0085370540618896
58,1.0112526416778564,-1.977461576461792,0.9678230285644531,-1.0096385478973389
59,1.0117584466934204,-1.97698974609375,0.9674211740493774,-1.0095685720443726
60,1.0114352703094482,-1.9777209758758545,0.9677577614784241,-1.0099632740020752
61,1.0114719867706299,-1.978880524635315,0.9696578979492188,-1.0092226266860962
62,1.0119988918304443,-1.9797239303588867,0.9698591232299805,-1.0098648071289062
63,1.0101714134216309,-1.9766931533813477,0.9693162441253662,-1.0073769092559814
64,1.0080642700195312,-1.974792242050171,0.970026969909668,-1.004765272140503
65,1.0072128772735596,-1.9739724397659302,0.9704141616821289,-1.0035582780838013
66,1.00775945186615,-1.9736618995666504,0.9699431657791138,-1.0037187337875366
67,1.0080127716064453,-1.9757968187332153,0.9710344076156616,-1.0047624111175537
68,1.0100634098052979,-1.9793930053710938,0.9728274345397949,-1.0065655708312988
69,1.0120840072631836,-1.9811089038848877,0.9715442657470703,-1.0095646381378174
70,1.0127012729644775,-1.9835526943206787,0.9731881022453308,-1.0103645324707031
71,1.0126371383666992,-1.9832926988601685,0.9735912084579468,-1.0097014904022217
72,1.0133912563323975,-1.9847726821899414,0.9742301106452942,-1.010542631149292
73,1.0134681463241577,-1.9848341941833496,0.9742839932441711,-1.0105502605438232
74,1.0135949850082397,-1.9869072437286377,0.9745724201202393,-1.0123348236083984
75,1.01600980758667,-1.9888901710510254,0.9745662808418274,-1.0143239498138428
76,1.0155370235443115,-1.9878289699554443,0.9745011329650879,-1.0133278369903564
77,1.0146114826202393,-1.9904508590698242,0.975490152835846,-1.0149606466293335
78,1.0167362689971924,-1.9899165630340576,0.9739584922790527,-1.0159580707550049
79,1.0160572528839111,-1.9895883798599243,0.9753710031509399,-1.0142173767089844
80,1.0129547119140625,-1.988717794418335,0.9754884839057922,-1.0132293701171875
81,1.0142608880996704,-1.988297700881958,0.9760653972625732,-1.0122323036193848
82,1.0129486322402954,-1.9874920845031738,0.9759199619293213,-1.0115721225738525
83,1.0169352293014526,-1.9906458854675293,0.9756264090538025,-1.015019416809082
84,1.0140559673309326,-1.9905180931091309,0.9758603572845459,-1.014657735824585
85,1.007965087890625,-1.9805480241775513,0.9763054847717285,-1.0042425394058228
86,1.0069975852966309,-1.979264259338379,0.975917398929596,-1.0033469200134277
