Cycle,G_loss,D_loss,Real_score,Fake_score
0,0.085994653403759,-0.06361435353755951,-0.015064895153045654,-0.07867924869060516
1,0.10188562422990799,-0.10500786453485489,0.00861484743654728,-0.09639301896095276
2,0.11854639649391174,-0.14145348966121674,0.027585148811340332,-0.1138683408498764
3,0.13513876497745514,-0.17643682658672333,0.046213969588279724,-0.1302228569984436
4,0.1531321406364441,-0.2122829109430313,0.06392930448055267,-0.14835360646247864
5,0.17276650667190552,-0.2511787414550781,0.08360546827316284,-0.1675732582807541
6,0.19326674938201904,-0.29185107350349426,0.10363458842039108,-0.18821647763252258
7,0.21516966819763184,-0.33469003438949585,0.12491515278816223,-0.20977488160133362
8,0.2373584508895874,-0.38143664598464966,0.14947247505187988,-0.23196418583393097
9,0.26093408465385437,-0.42758649587631226,0.17248421907424927,-0.255102276802063
10,0.2857213616371155,-0.4773556888103485,0.19755545258522034,-0.2798002362251282
11,0.31128498911857605,-0.5283206701278687,0.22330886125564575,-0.3050118088722229
12,0.33791208267211914,-0.5826109647750854,0.2512206435203552,-0.3313903510570526
13,0.3656633496284485,-0.6377922892570496,0.27901649475097656,-0.358775794506073
14,0.39454400539398193,-0.6937956809997559,0.30637824535369873,-0.38741743564605713
15,0.4245728552341461,-0.7564141154289246,0.3391447067260742,-0.41726940870285034
16,0.45537069439888,-0.8160438537597656,0.3681982755661011,-0.44784560799598694
17,0.48693037033081055,-0.8780383467674255,0.3989734649658203,-0.4790648818016052
18,0.5193155407905579,-0.9471350312232971,0.436068058013916,-0.5110669732093811
19,0.5538987517356873,-1.0131365060806274,0.46723318099975586,-0.5459033250808716
20,0.5886423587799072,-1.0869450569152832,0.506691038608551,-0.5802539587020874
21,0.6187857389450073,-1.1275265216827393,0.5160975456237793,-0.6114289164543152
22,0.6513386368751526,-1.2147668600082397,0.5731287598609924,-0.6416381001472473
23,0.6853155493736267,-1.2890129089355469,0.6129558086395264,-0.6760571002960205
24,0.7185806632041931,-1.3612785339355469,0.6514557003974915,-0.7098228335380554
25,0.751981258392334,-1.4291059970855713,0.6863101124763489,-0.7427958250045776
26,0.7832813262939453,-1.4911710023880005,0.7153880596160889,-0.7757829427719116
27,0.8115137815475464,-1.5498384237289429,0.7461667060852051,-0.8036717176437378
28,0.8380051851272583,-1.6114957332611084,0.7801108360290527,-0.8313848376274109
29,0.8615318536758423,-1.656733751296997,0.8012714385986328,-0.8554623126983643
30,0.8819023370742798,-1.6998846530914307,0.8232371211051941,-0.8766475915908813
31,0.8987674713134766,-1.7341995239257812,0.8405768871307373,-0.893622636795044
32,0.9128001928329468,-1.7658629417419434,0.8580033183097839,-0.9078596830368042
33,0.9255424737930298,-1.7921044826507568,0.8714543581008911,-0.9206501245498657
34,0.934764564037323,-1.8138481378555298,0.8838647603988647,-0.929983377456665
35,0.9431328177452087,-1.832395076751709,0.8939025402069092,-0.938492476940155
36,0.9498051404953003,-1.841888427734375,0.896091103553772,-0.945797324180603
37,0.9554752111434937,-1.862918734550476,0.9113359451293945,-0.9515827894210815
38,0.9631866216659546,-1.877225637435913,0.9173649549484253,-0.959860622882843
39,0.9693008661270142,-1.8900514841079712,0.9239439964294434,-0.9661074876785278
40,0.9753537178039551,-1.9027063846588135,0.9301360845565796,-0.9725702404975891
41,0.9806153178215027,-1.9132074117660522,0.9352236986160278,-0.9779837131500244
42,0.9853506088256836,-1.9212536811828613,0.9378747344017029,-0.9833789467811584
43,0.9898480176925659,-1.9310669898986816,0.9431145191192627,-0.9879525303840637
44,0.9928021430969238,-1.937117576599121,0.9458569288253784,-0.9912605881690979
45,0.9937348961830139,-1.940745234489441,0.9491493701934814,-0.9915958642959595
46,0.9959844946861267,-1.9455456733703613,0.9512828588485718,-0.9942628145217896
47,0.9978300333023071,-1.9497677087783813,0.9537532329559326,-0.9960144758224487
48,0.999255359172821,-1.9534986019134521,0.9557981491088867,-0.9977003931999207
49,1.0000840425491333,-1.9560604095458984,0.9577517509460449,-0.9983086585998535
50,1.0005509853363037,-1.9553362131118774,0.957532525062561,-0.9978036880493164
51,0.9999649524688721,-1.958609700202942,0.9612953662872314,-0.9973143339157104
52,1.00063157081604,-1.9599803686141968,0.9621021747589111,-0.9978781938552856
53,1.0020239353179932,-1.9644739627838135,0.9647096991539001,-0.9997642040252686
54,1.0021965503692627,-1.9642730951309204,0.9650902152061462,-0.9991828799247742
55,1.0045747756958008,-1.9676527976989746,0.9656797647476196,-1.001973032951355
